상품 ID	상품명 	상품 가격 	모바일 상품 가격 	정가 	상품 URL 	상품 모바일 URL	이미지 URL 	추가 이미지 URL	제휴사 카테고리명(대분류)	제휴사 카테고리명(중분류)	제휴사 카테고리명(소분류)	제휴사 카테고리명(세분류)	네이버 카테고리	가격비교 페이지 ID	상품상태	해외구매대행 여부	병행수입 여부	주문제작상품 여부	판매방식 구분	미성년자 구매불가 상품 여부	상품 구분	바코드	제품코드	모델명	브랜드	제조사	원산지	카드명/카드할인가격	이벤트	일반/제휴쿠폰	쿠폰다운로드필요 여부	카드 무이자 할부 정보	포인트	별도 설치비 유무	사전매칭코드	검색태그	Group ID	제휴사 상품 ID	코디상품ID	최소구매수량	상품평(리뷰,구매평) 개수	배송료	차등배송비 여부	차등배송비 내용	상품속성	구매옵션	셀러 ID (오픈마켓에 한함)	주 이용 고객층	성별	배송부가정보	
G1807311719_0391	[비비엠] BR12 C1_비알12 C1	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807311719_0391	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807311719_0391	/image/image-view?type=GOODSDTL&id1=20180731_12e20ebefc7edbc46c884f2046522c1f2ac60025c6d3fc3d88df0640c09f36be_110x110x01	/image/image-view?type=GOODSDTL&id1=20180731_12e20ebefc7edbc46c884f2046522c1f2ac60025c6d3fc3d88df0640c09f36be_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807311748_0395	[비비엠] BR12 C3 메탈안경	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807311748_0395	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807311748_0395	/image/image-view?type=GOODSDTL&id1=20180731_262ffa70c148ff4807f17ec99c98e70af51349753bffc2ce98ca5b82c47823c4_110x110x01	/image/image-view?type=GOODSDTL&id1=20180731_262ffa70c148ff4807f17ec99c98e70af51349753bffc2ce98ca5b82c47823c4_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011113_0423	[비비엠]SULLIVAN MOUNTAIN C1_설리반 마운틴 C1	150000	150000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011113_0423	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011113_0423	/image/image-view?type=GOODSDTL&id1=20180801_e25b21e9815823bc6f02b279d112aef6a0ed40f965d3e632ee4dfe772dccc846_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_e25b21e9815823bc6f02b279d112aef6a0ed40f965d3e632ee4dfe772dccc846_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem				BIBIEM 브랜드 정기세일					N							0										
G1808011318_0432	[비비엠]PESTALO MOUNTAIN C4_페스탈로 마운틴 C4	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011318_0432	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011318_0432	/image/image-view?type=GOODSDTL&id1=20180801_c1f0f9778a8686617ffe0e84ec5db898d48e755a227b3400788d7330436d8011_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_c1f0f9778a8686617ffe0e84ec5db898d48e755a227b3400788d7330436d8011_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0										
G1808011336_0434	[비비엠]PESTALO MOUNTAIN C3_페스탈로 마운틴 C3	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011336_0434	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011336_0434	/image/image-view?type=GOODSDTL&id1=20180801_31376d19cdeec6ae51055185142a32b0843ea4b11c9745b616ff5c55830f144e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_31376d19cdeec6ae51055185142a32b0843ea4b11c9745b616ff5c55830f144e_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0										
G1808011437_0442	[비비엠]PESTALO JR C2_페스탈로 주니어 C2	135000	135000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011437_0442	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011437_0442	/image/image-view?type=GOODSDTL&id1=20180801_950c96e10263df334433874e395e12ff32b34a4f78668b2eeee6be6a4f38e6cc_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_950c96e10263df334433874e395e12ff32b34a4f78668b2eeee6be6a4f38e6cc_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0										
G1807271414_0080	[비비엠]GEORGE06 C3_조지06 C3 플랫바 선글라스 	180000	180000	180000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271414_0080	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271414_0080	/image/image-view?type=GOODSDTL&id1=20180730_0be2dfe741106e3668132ec7b593b4e7537f5c95c77ec26793b322c611cdd10b_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_0be2dfe741106e3668132ec7b593b4e7537f5c95c77ec26793b322c611cdd10b_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem				세일기획전					N							0						1				
G1807271421_0082	타이틀리스트 골프볼	45000	45000	50000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271421_0082	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271421_0082	/image/image-view?type=GOODSDTL&id1=20180727_4e8d428d4444400c9e7d48c2c1ee1ecb0445514798d01c5a4d5efe9af41bddc4_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_4e8d428d4444400c9e7d48c2c1ee1ecb0445514798d01c5a4d5efe9af41bddc4_735x645x02	스포츠	골프					신상품	N	N	N		N						타이틀리스트	일본		세일기획전					N							0						6				
G1808011446_0444	[비비엠]PESTALO JR C1_페스탈로 주니어 C1	135000	135000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011446_0444	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011446_0444	/image/image-view?type=GOODSDTL&id1=20180801_672118c1c727627a36e8fab711b51e47dc42dfe296c3076be2f45befd5897345_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_672118c1c727627a36e8fab711b51e47dc42dfe296c3076be2f45befd5897345_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0										
G1808011510_0448	[비비엠]HIPPO MOUNTAIN C2_히포 마운틴 C2	115000	115000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011510_0448	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011510_0448	/image/image-view?type=GOODSDTL&id1=20180801_5ac09c9526fed0e2352ffa2e3ec5fbad76a4a4c88977a8e94a58519e2a7c7803_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_5ac09c9526fed0e2352ffa2e3ec5fbad76a4a4c88977a8e94a58519e2a7c7803_735x645x02	아이웨어	안경테					신상품	N	N	N		N					bibiem									N							0										
G1808011519_0453	[비비엠]HIPPO MOUNTAIN C1_히포 마운틴 C1	115000	115000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011519_0453	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011519_0453	/image/image-view?type=GOODSDTL&id1=20180801_76a15e651444248159a9cf1a88f02a47b5fa0d7201ca5326f3562e3b8c8e5519_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_76a15e651444248159a9cf1a88f02a47b5fa0d7201ca5326f3562e3b8c8e5519_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0										
G1808011528_0455	[비비엠] TERE01 C5_테레01 C5	130000	130000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011528_0455	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011528_0455	/image/image-view?type=GOODSDTL&id1=20180801_f32374c9b3f2577119ef6b1cc006535f97e39eeffc2727592820ef34abc8e4cd_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_f32374c9b3f2577119ef6b1cc006535f97e39eeffc2727592820ef34abc8e4cd_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011537_0458	LUTHER 01 C4 하우스브랜드선글라스	130000	130000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011537_0458	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011537_0458	/image/image-view?type=GOODSDTL&id1=20180801_236fd712b6c046b22e1779546b83acd72ccc8209ee477d6dd7eda4d77bb9b69d_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_236fd712b6c046b22e1779546b83acd72ccc8209ee477d6dd7eda4d77bb9b69d_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271046_0037	[비비엠]HELEN05 C3_헬렌05 C3	150000	150000	200000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271046_0037	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271046_0037	/image/image-view?type=GOODSDTL&id1=20180730_ac9f037f349a0d3533f450a29504b6dfa88e84fed2ef903e748a1893296301c2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_ac9f037f349a0d3533f450a29504b6dfa88e84fed2ef903e748a1893296301c2_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807301215_0179	아이럽 젤리1 브라운M(1month/2ea)	15000	15000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807301215_0179	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807301215_0179	/image/image-view?type=GOODSDTL&id1=20180730_6a860c2d85216daafef0ac8d509898efeff2462418d1cf10b6cd0441e24cefdd_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_6a860c2d85216daafef0ac8d509898efeff2462418d1cf10b6cd0441e24cefdd_735x645x02	콘택트렌즈	브랜드별	TREVUES				신상품	N	N	N		N					TREVUES									N							0						1				
G1807301336_0182	아이럽 젤리3 핑크M(1month/2ea)	25000	25000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807301336_0182	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807301336_0182	/image/image-view?type=GOODSDTL&id1=20180919_2e989e219791284b6338c502327b6624a191bb1316d013e11612e2e26126ef41_110x110x01	/image/image-view?type=GOODSDTL&id1=20180919_2e989e219791284b6338c502327b6624a191bb1316d013e11612e2e26126ef41_735x645x02	콘택트렌즈	그래픽 직경	13.2~13.4mm				신상품	N	N	N		N					EYE LUV									N							0						1				
G1808011532_0456	[비비엠]HIPPO JR C4_히포 주니어 C4	100000	100000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011532_0456	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011532_0456	/image/image-view?type=GOODSDTL&id1=20180801_cfc0dde5a3e20dff0c9b3f276e2768fdd128ccf1c1ccc6a447df7aba22bf913e_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_cfc0dde5a3e20dff0c9b3f276e2768fdd128ccf1c1ccc6a447df7aba22bf913e_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011549_0459	LUTHER 02 C1 GREY	140000	140000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011549_0459	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011549_0459	/image/image-view?type=GOODSDTL&id1=20180801_e55345e94872c51a1e9e5758a1bcaeca149d24d3206f9f7a0f97e96672db223f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_e55345e94872c51a1e9e5758a1bcaeca149d24d3206f9f7a0f97e96672db223f_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011644_0461	LUTHER 02 C2 BLUE MIRROR	140000	140000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011644_0461	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011644_0461	/image/image-view?type=GOODSDTL&id1=20180801_2c0a4c1c9c3e0eba4dbc66dfea6a83a65be5657eafdab4a00a809ddb26fe12b4_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_2c0a4c1c9c3e0eba4dbc66dfea6a83a65be5657eafdab4a00a809ddb26fe12b4_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011740_0467	[비비엠]HIPPO JR C3_히포 주니어 C3	100000	100000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011740_0467	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011740_0467	/image/image-view?type=GOODSDTL&id1=20180801_ac439c787525b9faedf54231ed33870bf8882a1f0850f5b2457587e1c2826f61_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_ac439c787525b9faedf54231ed33870bf8882a1f0850f5b2457587e1c2826f61_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011752_0468	[비비엠]HIPPO JR C2_히포 주니어 C2	100000	100000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011752_0468	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011752_0468	/image/image-view?type=GOODSDTL&id1=20180801_3058e6a2211c7ec3f9ca0d753390c671a2f3f6ef79d7e58261515efec342c429_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_3058e6a2211c7ec3f9ca0d753390c671a2f3f6ef79d7e58261515efec342c429_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1808011806_0470	[비비엠]HIPPO JR C1_히포 주니어 C1	100000	100000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1808011806_0470	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1808011806_0470	/image/image-view?type=GOODSDTL&id1=20180801_ac0d29e78c4ac816e6f259b73b62cf6b9b3ca01ba5d1447f77362c3f8057e76f_110x110x01	/image/image-view?type=GOODSDTL&id1=20180801_ac0d29e78c4ac816e6f259b73b62cf6b9b3ca01ba5d1447f77362c3f8057e76f_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271138_0041	[비비엠]DUNA09 C1_두나09 C1	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271138_0041	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271138_0041	/image/image-view?type=GOODSDTL&id1=20180730_84dc282e4bda233f98db7fb0a48bd08f0dd4c21d6774fae1b9d904a5a5bd48d1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_84dc282e4bda233f98db7fb0a48bd08f0dd4c21d6774fae1b9d904a5a5bd48d1_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271148_0042	[비비엠]DUNA09 C2_두나09 C2	165000	165000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271148_0042	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271148_0042	/image/image-view?type=GOODSDTL&id1=20180730_1729b13b84e3c559edb85a19a4bddea52b151554ba8c42347ca3297c5102e7ab_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_1729b13b84e3c559edb85a19a4bddea52b151554ba8c42347ca3297c5102e7ab_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271152_0044	[비비엠]DUNA10 C2_두나10 C2	150000	150000	150000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271152_0044	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271152_0044	/image/image-view?type=GOODSDTL&id1=20180730_0e602dab8362088a5f29f8119f1d670dbb345cf193df291b9aceb6f18a824a48_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_0e602dab8362088a5f29f8119f1d670dbb345cf193df291b9aceb6f18a824a48_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271435_0086	가벼운 남자 여자 베타티타늄 안경테 [다비치안경 다온]_F502 (10종 6컬러)	49000	49000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271435_0086	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271435_0086	/image/image-view?type=GOODSDTL&id1=20180727_ff25abcae6ccf646bfe434b63bb5f51045d29f40b025c81aee547078ad5a1272_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_ff25abcae6ccf646bfe434b63bb5f51045d29f40b025c81aee547078ad5a1272_735x645x02	아이웨어	안경테	브랜드	DAON			신상품	N	N	N		N					DAON									N							0						1				
G1807201206_0003	RONT-05	165000	165000	165000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807201206_0003	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807201206_0003	/image/image-view?type=GOODSDTL&id1=20180720_1a1b9190df8210ac4cb380a9357c9e40041f0a6bc27013fe143e4e4bb887a0ca_110x110x01	/image/image-view?type=GOODSDTL&id1=20180720_1a1b9190df8210ac4cb380a9357c9e40041f0a6bc27013fe143e4e4bb887a0ca_735x645x02	아이웨어	선글라스	모양별	보잉			신상품	N	N	N		N					bibiem	다비치안경체인/휴브	대한민국							N		선글라스|보잉선글라스|남성선글라스				1	0						2				
G1807271554_0115	무선충전 우드스피커 프리미엄	37800	37800	40000	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271554_0115	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271554_0115	/image/image-view?type=GOODSDTL&id1=20180727_7ce96b96f88943183e481f6620647281b2442be1e40b0af5c6793e434ac446b1_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_7ce96b96f88943183e481f6620647281b2442be1e40b0af5c6793e434ac446b1_735x645x02	리빙						신상품	N	N	N		N					nikon	야마하	일본							N		일본스피커|저렴한스피커추천					1						6				
G1807271649_0129	[비비엠]RONT OP 02 C4_론트 오피 02 C4	160000	160000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271649_0129	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271649_0129	/image/image-view?type=GOODSDTL&id1=20180730_62ff83ece938a015a20ad10b91ea025e89798585e20c35b48bf9b33b44006169_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_62ff83ece938a015a20ad10b91ea025e89798585e20c35b48bf9b33b44006169_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							0						1				
G1807271648_0128	가벼운 남자 여자 베타티타늄 안경테 [다비치안경 다온]_F503 (10종 6컬러)	49000	49000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271648_0128	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271648_0128	/image/image-view?type=GOODSDTL&id1=20180727_a9b31aba6816bd75dca5a61bcc0b6365a4dca0b03c9b28dc0c820b0799db1315_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_a9b31aba6816bd75dca5a61bcc0b6365a4dca0b03c9b28dc0c820b0799db1315_735x645x02	아이웨어	안경테	브랜드	DAON			신상품	N	N	N		N					DAON									N							0										
G1807271703_0134	[비비엠]RONT OP 01 C2_론트 오피 01 C2	160000	160000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271703_0134	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271703_0134	/image/image-view?type=GOODSDTL&id1=20180730_741f2521ae5631415ddee8c091a4a0fcd7086f9f6bcd9f4605609fc11a084ea2_110x110x01	/image/image-view?type=GOODSDTL&id1=20180730_741f2521ae5631415ddee8c091a4a0fcd7086f9f6bcd9f4605609fc11a084ea2_735x645x02	아이웨어	안경테	브랜드	bibiem			신상품	N	N	N		N					bibiem									N							1						1				
G1807271205_0046	[비비엠]WILLIEM04 C4_윌리엄04 C4	175000	175000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271205_0046	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271205_0046	/image/image-view?type=GOODSDTL&id1=20180727_18db567afdd6f78357459c01a19c7dc98c87251588eccea217b853872359d907_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_18db567afdd6f78357459c01a19c7dc98c87251588eccea217b853872359d907_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem				GENZIE SPECIAL SALE!					N							0						1				
G1807271213_0047	[비비엠]MARIE01 C2_마리01 C2	155000	155000	0	http://www.davichmarket.com/front/goods/goods-detail?goodsNo=G1807271213_0047	http://www.davichmarket.com/m/front/goods/goods-detail?goodsNo=G1807271213_0047	/image/image-view?type=GOODSDTL&id1=20180727_e3fff14ab3cc37a7c200f26fda971ba318ccbe89756a562aaa46ec47310bc222_110x110x01	/image/image-view?type=GOODSDTL&id1=20180727_e3fff14ab3cc37a7c200f26fda971ba318ccbe89756a562aaa46ec47310bc222_735x645x02	아이웨어	선글라스	브랜드	bibiem			신상품	N	N	N		N					bibiem				GENZIE SPECIAL SALE!					N							0						1				
